lat,lon,kind,cls,prec,fish,date,season,sector,dist,zone,title,comment,depth,method,catch,src,url,orig,sid
60.260922,32.641088,fishing,B,100,Щука; Окунь; Линь,2019-09-14,open_water,Вороново,26.0,core,"Новоладожский канал — 1,3 км на Ю от «Вороново»","Фото улова (щука, окунь, линь) из поста ВК; точка на Новоладожском канале в ~0,6 км от уреза Ладоги, а не в самом озере; снасть и глубина не указаны.",,,,FisherMap,https://ru.fishermap.org/location/9280/,https://vk.com/wall-164158114_79146,9280
60.095294,32.315008,fishing,B,100,Лещ,2019-10-14,open_water,Нижний Волхов,1.5,core,"Волхов — 0,4 км на СВ от «остров Ленина»",Фото улова (лещ) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/9301/,https://vk.com/wall-164158114_87337,9301
60.483933,32.823661,fishing,B,100,Окунь,2019-11-02,open_water,Свирская губа / устье Свири,51.4,core,"Свирь у Загубской губы — 4,1 км на С от «Куйвасарь»",Фото улова (окунь) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/9304/,https://vk.com/wall-164158114_92182,9304
59.909624,31.345093,fishing,B,100,Густера; Плотва,2019-11-18,open_water,Шлиссельбург / бухта Петрокрепость,57.0,ext,"Бухта Петрокрепость — 1,2 км на С от «Назия»","Фото улова (густера, плотва) из поста ВК; снасть и глубина не указаны.",,,,FisherMap,https://ru.fishermap.org/location/9317/,https://vk.com/wall-164158114_97078,9317
60.48896,32.838545,fishing,B,100,Налим,2019-11-23,open_water,Свирская губа / устье Свири,52.3,core,"Свирь — 4,3 км на З от «Птичий Остров»",Фото улова (налим) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/9448/,https://vk.com/wall-110073841_135704,9448
60.549568,32.846512,fishing,B,100,Щука,2019-07-29,open_water,Свирская губа / устье Свири,58.2,ext,"Ладога — 8,9 км на СЗ от «остров Конево»",Фото улова (щука) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/10603/,https://vk.com/wall-165396959_178839,10603
60.135009,31.609383,fishing,B,100,Окунь,2019-10-01,open_water,Кобона / южный берег,38.1,core,"Ладога — 0,5 км на ЮЗ от «Чёрное»",Фото улова (окунь) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/10629/,https://vk.com/wall-165396959_263298,10629
60.016226,31.091047,fishing,B,100,Щука,2019-10-25,open_water,Шлиссельбург / бухта Петрокрепость,67.5,ext,"Бухта Петрокрепость — 1,7 км на ЮЗ от «мыс Сосновец»",Фото улова (щука) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/10703/,https://vk.com/wall-114375980_130585,10703
60.113432,32.287226,fishing,B,100,Окунь,2019-09-29,open_water,Новая Ладога / устье Волхова,1.1,core,"Новоладожский канал — 1,8 км на СЗ от «Новая Ладога»","Фото улова (окунь) из поста ВК; точка на Новоладожском канале в ~1,2 км от уреза Ладоги, а не в самом озере; снасть и глубина не указаны.",,,,FisherMap,https://ru.fishermap.org/location/10705/,https://vk.com/wall-114375980_129571,10705
60.52526,32.839345,fishing,B,100,Щука; Окунь,2018-08-28,open_water,Свирская губа / устье Свири,55.7,ext,"Ладога — 6,8 км на СЗ от «Птичий Остров»","Фото улова (щука, окунь) из поста ВК; снасть и глубина не указаны.",,,,FisherMap,https://ru.fishermap.org/location/10893/,https://vk.com/wall-170292386_1556,10893
60.527016,32.846841,fishing,B,100,Окунь,2018-09-01,open_water,Свирская губа / устье Свири,56.1,ext,"Ладога — 6,7 км на СЗ от «Птичий Остров»",Фото улова (окунь) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/10899/,https://vk.com/wall-170292386_2979,10899
60.121404,31.563588,fishing,B,100,Щука,2019-07-05,open_water,Кобона / южный берег,40.5,core,"Ладога — 1,9 км на ЮВ от «мыс Песоцкий нос»",Фото улова (щука) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/11075/,https://vk.com/wall-150246881_299609,11075
59.901404,31.347781,fishing,B,100,Щука,2019-07-22,open_water,Шлиссельбург / бухта Петрокрепость,57.2,ext,"Р. Назия — 0,4 км на СВ от «Назия»","Фото улова (щука) из поста ВК; точка на р. Назия у пересечения с Ладожскими каналами, ~0,5 км от озера; снасть и глубина не указаны.",,,,FisherMap,https://ru.fishermap.org/location/11093/,https://vk.com/wall-150246881_305782,11093
60.527898,32.822223,fishing,B,100,Щука,2019-09-11,open_water,Свирская губа / устье Свири,55.4,ext,"Ладога — 7,6 км на СЗ от «Птичий Остров»",Фото улова (щука) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/11122/,https://vk.com/wall-150246881_320508,11122
60.104283,32.272784,fishing,B,100,Карась,2019-08-12,open_water,Новая Ладога / устье Волхова,1.2,core,"Староладожский канал — 2,3 км на З от «Новая Ладога»","Фото улова (карась) из поста ВК; точка у широкого участка Староладожского канала в западной части Новой Ладоги, ~2 км от озера; снасть и глубина не указаны.",,,,FisherMap,https://ru.fishermap.org/location/11480/,https://vk.com/wall-294312_1191671,11480
60.503024,32.991103,fishing,B,100,Лещ,2019-05-15,open_water,Свирская губа / устье Свири,58.7,ext,"Свирь — 0,6 км на В от «остров Конево»",Фото улова (лещ) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/11557/,https://vk.com/wall-161376023_161418,11557
59.910414,31.368193,fishing,B,100,Щука,2019-06-10,open_water,Кобона / южный берег,55.8,ext,"Бухта Петрокрепость — 1,9 км на СВ от «Назия»",Фото улова (щука) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/11589/,https://vk.com/wall-161376023_174465,11589
60.102013,32.326021,fishing,B,100,Судак,2019-08-18,open_water,Новая Ладога / устье Волхова,1.8,core,Волхов — у «Березье»,Фото улова (судак) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/11621/,https://vk.com/wall-161376023_215999,11621
60.110836,32.325533,fishing,B,100,Щука,2019-10-23,open_water,Новая Ладога / устье Волхова,1.9,core,"Устье Волхова — 0,7 км на З от «Немятово-2»",Фото улова (щука) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/11684/,https://vk.com/wall-56433000_2005158,11684
60.513022,33.059088,fishing,B,100,Щука,2013-10-31,open_water,Свирская губа / устье Свири,62.0,ext,"Свирь — 1,5 км на СВ от «Сластницыно»",Фото улова (щука) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/12806/,https://vk.com/wall-49265545_258,12806
59.984857,31.136785,fishing,B,100,Окунь,2019-09-04,open_water,Шлиссельбург / бухта Петрокрепость,65.6,ext,"Бухта Петрокрепость — 2,3 км на В от «мыс Кошкинский носок»",Фото улова (окунь) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/13137/,https://vk.com/wall-52321266_491048,13137
60.191962,32.223892,fishing,B,100,Щука,2019-09-09,open_water,Креницы / Волховская губа,10.6,core,"Ладога — 6,8 км на ЮВ от «мыс Княжой»",Фото улова (щука) из поста ВК; снасть и глубина не указаны.,,,,FisherMap,https://ru.fishermap.org/location/13142/,https://vk.com/wall-52321266_491861,13142
